timestamp,src_ip,dst_ip,length,protocol_type,syn_flag,ack_flag,icmp_payload_size,dst_port,is_http_traffic,is_partial_http
1769654535.29056,127.0.0.1,127.0.0.1,40,1,0,1,0,49702,0,0
1769654535.290921,127.0.0.1,127.0.0.1,41,1,0,1,0,49698,0,0
1769654535.290947,127.0.0.1,127.0.0.1,40,1,0,1,0,49697,0,0
1769654535.600976,127.0.0.1,127.0.0.1,41,1,0,1,0,49698,0,0
1769654535.601,127.0.0.1,127.0.0.1,40,1,0,1,0,49697,0,0
1769654535.601228,127.0.0.1,127.0.0.1,41,1,0,1,0,49701,0,0
1769654535.60125,127.0.0.1,127.0.0.1,40,1,0,1,0,49702,0,0
1769654535.60127,127.0.0.1,127.0.0.1,41,1,0,1,0,49701,0,0
1769654535.601294,127.0.0.1,127.0.0.1,40,1,0,1,0,49702,0,0
1769654535.601364,127.0.0.1,127.0.0.1,41,1,0,1,0,49698,0,0
1769654535.601378,127.0.0.1,127.0.0.1,40,1,0,1,0,49697,0,0
1769654535.601631,127.0.0.1,127.0.0.1,41,1,0,1,0,49701,0,0
1769654535.601652,127.0.0.1,127.0.0.1,40,1,0,1,0,49702,0,0
1769654535.601739,127.0.0.1,127.0.0.1,41,1,0,1,0,49698,0,0
1769654535.601753,127.0.0.1,127.0.0.1,40,1,0,1,0,49697,0,0
1769654542.23411,127.0.0.1,127.0.0.1,41,1,0,1,0,49698,0,0
1769654542.234148,127.0.0.1,127.0.0.1,40,1,0,1,0,49697,0,0
1769654542.234317,127.0.0.1,127.0.0.1,41,1,0,1,0,49701,0,0
1769654542.234343,127.0.0.1,127.0.0.1,40,1,0,1,0,49702,0,0
1769654542.234357,127.0.0.1,127.0.0.1,41,1,0,1,0,49701,0,0
1769654542.234366,127.0.0.1,127.0.0.1,40,1,0,1,0,49702,0,0
1769654542.234525,127.0.0.1,127.0.0.1,41,1,0,1,0,49698,0,0
1769654542.234548,127.0.0.1,127.0.0.1,40,1,0,1,0,49697,0,0
1769654542.234726,127.0.0.1,127.0.0.1,41,1,0,1,0,49701,0,0
1769654542.234757,127.0.0.1,127.0.0.1,40,1,0,1,0,49702,0,0
1769654542.234884,127.0.0.1,127.0.0.1,41,1,0,1,0,49698,0,0
1769654542.234903,127.0.0.1,127.0.0.1,40,1,0,1,0,49697,0,0
1769654543.843159,127.0.0.1,127.0.0.1,41,1,0,1,0,49698,0,0
1769654543.84321,127.0.0.1,127.0.0.1,40,1,0,1,0,49697,0,0
1769654543.8438,127.0.0.1,127.0.0.1,41,1,0,1,0,49701,0,0
1769654543.843867,127.0.0.1,127.0.0.1,40,1,0,1,0,49702,0,0
1769654543.843902,127.0.0.1,127.0.0.1,41,1,0,1,0,49701,0,0
1769654543.843926,127.0.0.1,127.0.0.1,40,1,0,1,0,49702,0,0
1769654543.844316,127.0.0.1,127.0.0.1,41,1,0,1,0,49698,0,0
1769654543.844365,127.0.0.1,127.0.0.1,40,1,0,1,0,49697,0,0
1769654543.844966,127.0.0.1,127.0.0.1,41,1,0,1,0,49701,0,0
1769654543.845048,127.0.0.1,127.0.0.1,40,1,0,1,0,49702,0,0
